11052,20201129.11481.202,1955,99999998,99999998, ,1,1,2,0,0,0,0,0,0,0,0,0,1,0,99,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,98,8,8,8,8,8,8,9,9,9,9,8,8,8,8,9,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,0,18,1,1,1,1,9,98,98,99999998,99999998,10,99999998,1,99999998,99999998,8,1,2,2.14865959742149,2.14873725975987;;;;
11053,20201129.15415.202,1954,99999998,99999998, ,2,2,2,0,0,0,0,0,0,0,1,0,0,0,12,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,10,10,9,9,10,10,9,9,9,10,10,10,10,10,9,10,9,5,2,6,1,1,1,3,1,6,1,1,6,1,1,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,6,1,1,1,2, ,99999998,21,7,3,33,10,1,1,99999998,99999998,2,3,1,1.58291628664147,1.58411232950517;;;;
11057,20201129.16427.202,1971,99999998,99999998, ,8,3,2,0,0,0,0,0,0,0,1,0,0,0,17,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,6,4,4,3,98,98,98,5,5,98,5,5,7,7,98,98,98,3,3,9,9,2,9,2,3,4,2,2,9,9,9,9,9,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,98,18,1,2,2, ,99999998,32,3,99999998,33,23,2,2,32,3,10,1,2,1.42487422580604,1.42595085295545;;;;
"11058,20201129.18557.202,1955,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,0,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,31,34, , , , , , , ,""Des complications pour les entreprises suisses par rapport à celles des autres pays. Actuellement, les ONG dénoncent les éventuels abus."",99, , , , , , , , ,2,99999998,4,99999998,0,99999998, , , , , , , ,99999998, , , , , ,31,34,17, , , , , ,C'est que ce que les entreprises suisses n'auraient pas livré l'aurait été par d'autres pays. L'initiative allait beaucoup trop loin et aurait pénalisé de petites entreprises dépendantes.,99, , , , , , ,9,8,8,4,6,7,8,0,7,3,5,6,8,5,0,3,5,8,3,5,5,3,4,1,4,4,1,4,3,1,1,4,4,1,2,1,1,2,1,2,2,1,2,3,8,3,1,1,1,1,1,3,2,8,8,8,8,4,6,0,2,2,0,0,0,0,0,0,98,98,98,98,98,98,98,8,2,1,10,3,1,1,1,2,4,40,7,2,99999998,22,99999998,8,99999998,99999998,98,1,2,.329454042145104,.339862391067184";;;;
11059,20201129.27876.202,1965,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,16,2,99999998,3,99999998,6,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,22, , , , , , , , ,mesure suffisante,22,25, , , , , , ,loi en place,2,99999998,2,99999998,4,99999998, , , , , , , ,99999998, , , , , ,26, , , , , , , ,pas importance mondiale,99, , , , , , ,8,8,98,5,98,5,7,2,3,4,7,9,9,8,0,5,0,5,2,1,4,2,2,2,3,4,1,5,6,2,1,6,4,8,8,8,8,8,8,8,8,8,2,4,8,4,1,1,8,8,8,8,8,9,9,10,9,0,0,0,0,0,5,0,0,0,98,98,98,98,98,98,98,6,98,9,4,1,9,16,1,2,8, ,99999998,52,3,99999998,32,21,8,3,99999998,99999998,13,2,2,.391234394449843,.403594552671726;;;;
11062,20201129.11762.202,1947,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,4,1,4,99999998,99999998,7,99, , , , , , , , , , , , , , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,1,4,99999998,99999998,9,99, , , , , , , , , , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,5,6,5,4,3,7,7,2,5,8,9,8,9,10,2,8,4,5,3,6,5,5,5,6,4,6,5,3,5,6,2,2,1,2,2,2,1,4,1,4,2,2,2,2,4,3,8,2,1,3,1,3,2,7,6,8,4,2,5,7,0,1,5,0,0,0,0,0,0,0,0,0,0,1,98,10,4,1,10,3,1,1,1,2,6,33,7,7,99999998,23,99999998,2,21,7,98,2,2,.599565261124436,.623091316513289;;;;
11065,20201129.28805.202,1964,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,5,1,4,99999998,99999998,98,13, , , , , , , , , , ,la souffrance du monde,27,46, , , , , , , , ,protection de l'enfance,99999998, , , , , , , , , ,99999998, , , , , , , , ,1,4,99999998,99999998,10,22,32, , , , , ,erréter d'limenter les guerres,46, , , , ,c'est malhonnête de faire de l'argent sur les malheur des autres,99999998, , , , , , , , ,99999998, , , , , , ,5,7,10,5,3,7,8,10,5,9,5,7,5,5,6,10,1,2,1,3,1,1,2,6,2,1,1,1,2,1,3,6,1,8,8,8,8,8,8,8,8,8,1,1,1,1,3,2,3,1,3,8,2,6,10,0,0,0,2,2,3,0,0,0,0,0,0,0,5,5,0,0,5,8,0,5,1,1,10,5,1,2,1,5,4,52,3,99999998,33,22,2,2,52,3,14,2,1,.457168965477054,.44692914457687;;;;
11069,20201129.16883.202,1970,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,99,2,99999998,2,99999998,1,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99, , , , , , , , , , , , , , , , , , ,8,99999998,99999998,99999998,1,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,6,6,3,3,5,6,4,6,5,4,5,5,5,6,0,4,5,98,1,1,5,3,5,3,1,1,1,5,3,4,3,6,1,1,1,8,2,2,2,8,2,8,8,8,3,2,8,3,8,8,8,4,1,0,0,0,0,0,0,0,10,0,0,3,8,0,0,2,5,98,5,5,0,5,0,98,5,1,10,16,2,2,2, ,99999998,32,3,99999998,33,10,2,3,99999998,99999998,13,1,1,.257891190904818,.290769316394803;;;;
11071,20201129.14819.202,1966,99999998,99999998, ,1,2,2,0,0,0,0,0,0,1,0,0,0,0,4,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,4,4,8,5,9,7,4,4,4,4,5,4,8,2,6,4,6,3,4,3,4,5,2,3,3,3,4,5,3,3,4,5,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,3,4,1,1,1,2,2,52,1,99999998,11,10,1,1,99999998,99999998,15,1,1,2.54185617220569,2.54998992737497;;;;
11072,20201129.10918.202,1939,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,3,99999998,8,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99, , , , , , , , , ,29, , , , , , , ,la main mise des ONG sur notre démocratie,2,99999998,8,99999998,8,99999998, , , , , , , ,99999998, , , , , ,23, , , , , , , ,la politique ne doit pas entraver les investitions.,99, , , , , , ,8,8,6,4,7,9,8,4,4,1,7,10,7,9,0,0,98,7,3,2,5,3,5,1,5,1,3,6,2,1,3,6,3,1,2,1,3,1,4,1,1,1,1,4,3,4,1,3,1,1,1,4,3,10,0,10,0,5,5,5,0,10,0,0,0,0,0,0,98,98,98,98,98,8,98,8,2,1,10,3,1,1,1,1,2,32,7,3,32,10,2,1,99999998,99999998,6,1,2,.545500356847971,.562734196245491;;;;
11073,20201129.23418.202,1968,99999998,99999998, ,2,3,2,0,0,0,0,0,0,0,1,0,0,0,17,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,8,5,5,8,7,8,7,7,6,7,8,8,5,4,8,6,6,6,1,1,1,9,3,8,6,1,6,6,5,1,6,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,5,9,1,1,1,2,7,40,2,99999998,99999998,23,99999998,2,32,1,9,1,2,1.93043207655005,1.93660931901297;;;;
"11075,20201129.26449.202,1945,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,9,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,31,35,37, , , , , , ,Die Vorlage hätte der Wirtschaft geschadet. Arbeitsplätze wären ausgelagert wordn.,12, , , , , , , ,Linke Parteien sind Gift für unser Land,2,99999998,4,99999998,9,99999998, , , , , , , ,99999998, , , , , ,41,44, , , , , , ,Wir können die Kriegsmaterialbeschaffung nicht verhindern,31,34, , , , ,""Endlich noch Betriebe, die etwas produzieren."",8,6,5,6,8,10,7,0,5,3,8,10,5,10,0,2,5,8,3,4,4,3,6,1,3,3,6,6,1,1,1,4,6,1,1,2,3,3,1,1,8,1,1,4,4,4,2,1,1,1,1,4,2,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,1,10,3,1,1,2, ,99999998,51,7,1,11,10,1,1,99999998,99999998,15,1,2,.901660859066773,.917971809480407";;;;
11076,20201129.20816.202,1964,99999998,99999998, ,1,3,2,0,0,0,1,0,0,0,0,0,0,0,17,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,7,3,7,7,8,8,1,5,3,7,9,9,7,0,6,8,7,3,5,4,3,3,4,3,4,2,4,2,2,2,6,4,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,8,3,1,2,2, ,99999998,51,3,99999998,33,10,1,1,99999998,99999998,9,1,2,1.41064723535577,1.41065784069845;;;;
11077,20201129.28916.202,1972,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,16,1,4,99999998,99999998,8,45,23, , , , , , , , , ,Il rispetto e la dignité per ogni essere umano,99, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,2,99999998,4,99999998,8,99999998, , , , , , , ,99999998, , , , , ,17,21, , , , , , ,Per la difficoltà nel poter realizzare tale riforma,99, , , , , , ,7,7,3,7,7,8,5,7,7,7,3,7,5,5,5,5,3,0,2,3,2,1,1,4,5,3,1,1,6,1,1,6,1,8,1,1,2,1,2,2,2,8,1,3,1,1,2,2,2,1,1,4,3,7,5,4,7,3,0,0,2,0,0,0,0,0,0,0,2,3,0,0,1,5,0,5,4,1,8,16,1,1,2, ,99999998,52,1,99999998,12,10,1,1,99999998,99999998,9,2,1,.176856554899257,.148577725708806;;;;
11078,20201129.29035.202,1987,99999998,99999998, ,1,3,2,0,0,0,0,0,0,0,1,0,0,0,4,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,5,3,7,5,8,5,5,3,5,5,8,3,5,3,5,3,4,4,2,4,4,4,3,3,3,4,3,5,1,3,5,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,0,4,1,1,1,1,1,52,3,99999998,32,10,1,1,99999998,99999998,6,1,1,2.35133518256719,2.35885928440468;;;;
"11080,20201129.10902.202,1964,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,3,99999998,7,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,12, , , , , , , , ,zu ungenau und nur immer wieder eine Firma haupsächlich genannt,12,25,38, , , , , ,""Ich weiss nicht, welches Ausmass das annimmt = Ungenauigkeit.  Schweizer Firmen im Ausland werden in der Schweiz rechtlich angegangen, und nicht im Staat selber"",2,99999998,4,99999998,7,99999998, , , , , , , ,99999998, , , , , ,35,30,31, , , , , ,Aspekte des  Arbeitsmarktes in der Schweiz,99, , , , , , ,8,7,6,4,5,6,6,5,6,6,4,7,5,7,2,6,5,5,4,1,1,2,5,3,3,3,1,2,6,2,1,4,1,1,2,3,1,1,1,3,2,1,1,3,2,3,2,2,3,1,1,3,2,7,0,3,7,2,2,2,0,0,2,0,0,0,0,3,4,5,5,0,2,6,2,10,3,1,9,2,2,2,1,2,4,51,3,99999998,32,22,1,2,51,1,10,1,2,.498952468380649,.507917109198629";;;;
"11084,20201129.27794.202,1964,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,16,2,99999998,4,99999998,4,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,31,35,36,34, , , , , ,Unternehmen in der CH stärken.,24, , , , , , , ,CH ist zu klein um im Ausland etwas zu verändern.,2,99999998,4,99999998,5,99999998, , , , , , , ,99999998, , , , , ,35, , , , , , , ,Die CH verliert an Arbeit.,44, , , , , ,""Wenn nicht die CH produziert, wird es im Ausland gemacht."",6,5,4,5,6,7,6,5,5,4,5,4,3,4,2,3,4,5,2,5,5,4,5,4,5,5,2,2,2,5,2,2,4,1,1,4,3,3,2,3,4,1,1,3,3,3,2,1,3,1,1,4,2,7,5,7,6,6,3,3,3,4,3,3,0,0,0,0,5,2,2,2,2,6,2,5,4,1,10,16,1,1,1,2,2,32,3,99999998,33,23,1,2,32,3,8,1,1,.559662562858371,.585730625833202";;;;
11085,20201129.25457.202,1962,99999998,99999998, ,2,2,2,0,0,0,1,0,0,0,0,0,0,0,1,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,6,6,7,6,3,4,7,4,6,6,7,6,4,6,6,4,7,0,5,8,8,5,9,4,8,9,5,4,9,5,9,4,8,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,5,1,1,1,1,1,3,21,3,99999998,32,21,3,2,22,3,2,1,1,3.04246748034126,3.04939097429066;;;;
11089,20201129.14615.202,1992,99999998,99999998, ,2,3,2,0,1,0,0,0,0,0,0,0,0,0,1,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,7,5,5,98,98,5,98,98,98,8,8,6,7,98,5,98,6,8,5,3,3,8,3,4,5,2,8,8,2,2,8,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,5,1,1,1,1,2,2,51,3,99999998,32,10,1,3,99999998,99999998,10,1,1,1.37282121517203,1.37591714521038;;;;
11093,20201129.26457.202,1955,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,7,99, , , , , , , , , , , , , , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,3,99999998,99999998,8,6,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,3,3,3,4,0,7,3,0,0,7,3,3,3,0,4,6,3,98,5,6,4,5,5,6,9,9,5,5,2,5,5,6,6,1,1,1,1,1,3,2,3,1,1,2,2,2,3,3,8,8,8,3,8,7,7,8,8,8,7,0,7,8,0,0,0,0,7,8,5,2,2,0,0,7,2,8,4,1,10,18,1,1,2, ,99999998,33,7,3,32,10,1,8,99999998,99999998,98,3,2,.334569803730249,.326716143327131;;;;
11094,20201129.25408.202,1964,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,16,2,99999998,2,99999998,10,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99, , , , , , , , , , , , , , , , , , ,2,99999998,3,99999998,7,99999998, , , , , , , ,99999998, , , , , ,45,44, , , , , , ,Il y aura toujpours un pays pour finnaner du matériel de guerre.,99, , , , , , ,7,7,98,5,6,98,6,8,98,7,5,7,7,6,98,7,98,5,3,5,1,1,9,3,4,2,1,2,5,9,2,5,1,2,2,1,3,1,1,3,2,1,1,4,3,3,2,1,8,1,1,3,2,6,0,7,8,8,0,1,0,0,0,0,2,0,0,0,5,5,5,4,1,7,1,8,3,2,10,16,1,1,2, ,99999998,32,3,99999998,98,98,1,2,32,3,12,2,1,.391234394449843,.403594552671726;;;;
"11095,20201129.21136.202,1955,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,17,1,4,99999998,99999998,10,45,34,35, , , , , , , , ,40 ans d'expérience de l'hypocrisie des multinationales entre ce qu'elles disent faire publiquement et ce qu'elle font réellement.,34, , , , , , , , , ,""Les multinationales ne respectent même pas le """"Code de conduite"""" qu'elles ont elles-mêmes conçu et dont elles se vantent"",99999998, , , , , , , , , ,99999998, , , , , , , , ,1,4,99999998,99999998,9,49,39, , , , , ,Par idéalisme et l'espoir de commencer à changer la manière dont on peut faire de l'argent,59,49, , , ,La réalisation qu'une bonne partie de notre bien être se fait sur l'exploitation et la misère d'une grande partie de la planète,99999998, , , , , , , , ,99999998, , , , , , ,3,3,5,4,3,7,6,7,5,6,7,5,3,1,7,8,2,4,2,3,2,2,3,5,8,3,1,3,6,1,3,6,1,1,1,1,1,1,3,3,3,1,1,3,2,2,3,2,3,1,1,2,2,1,3,0,10,7,1,1,0,0,0,0,0,0,0,0,98,1,0,0,0,4,0,5,4,1,10,5,1,1,2, ,99999998,32,7,3,33,10,1,1,99999998,99999998,5,2,1,.633710384649662,.619516330959626";;;;
11096,20201129.10965.202,1951,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,2,99999998,6,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,95, , , , , , , , ,suivi Conseil Fédéral,99, , , , , , , , ,2,99999998,2,99999998,7,99999998, , , , , , , ,99999998, , , , , ,95, , , , , , , ,Suivi Conseil Fédéral,99, , , , , , ,7,7,6,5,5,5,7,4,5,5,6,3,5,5,7,7,5,6,1,1,4,1,5,4,4,1,1,5,6,6,4,1,6,2,2,1,2,1,2,2,3,1,2,3,2,2,2,2,2,1,1,4,2,2,7,8,5,3,3,2,1,4,0,2,0,2,0,2,5,0,4,0,0,3,0,8,2,1,10,3,1,2,1,2,4,21,1,99999998,11,10,1,1,99999998,99999998,15,1,2,.383792238443838,.396109079585451;;;;
11098,20201129.15696.202,1990,99999998,99999998, ,2,3,2,0,0,0,1,0,0,0,0,0,0,0,4,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,5,5,3,98,10,8,8,5,5,8,8,8,0,98,5,98,98,3,1,2,1,1,6,6,4,1,4,9,1,1,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,8,4,2,2,1,2,2,51,3,99999998,33,10,1,3,99999998,99999998,8,1,1,1.1569733068535,1.15718314128185;;;;
"11101,20201129.11474.202,1969,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,5,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99, , , , , , , , , ,29, , , , , , , ,zu viel staatliche Unterstützung für NGO via Caritas etc. Steuergelder für Meinungsmache.,2,99999998,4,99999998,3,99999998, , , , , , , ,99999998, , , , , ,43,44,45, , , , , ,Es wird auf der Welt nicht mehr oder weniger geschossen mit oder ohne Waffen aus der Schweiz,35,41,43, , , ,""Wir verlieren für dieses Anliegen nur Arbeitsplätze, verändern aber leider nichts auf der Welt."",1,2,0,0,2,5,5,0,5,0,3,5,5,3,0,3,0,5,4,5,4,5,5,5,6,4,4,4,3,1,1,5,4,1,2,4,3,4,1,1,1,1,1,4,4,4,1,1,1,1,1,3,2,5,0,3,0,3,0,0,0,8,0,0,0,6,0,0,3,1,0,3,5,5,0,0,3,1,9,99999998,1,1,1,2,4,51,3,99999998,32,23,2,2,97,3,10,1,2,.520579225019451,.53834418663019";;;;
11103,20201129.14136.202,1955,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,98,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99, , , , , , , , , , , , , , , , , , ,2,99999998,1,99999998,6,99999998, , , , , , , ,99999998, , , , , ,99, , , , , , , , , , , , , , , ,8,6,6,4,6,8,6,6,6,5,5,6,6,8,4,8,5,5,4,4,4,3,4,2,2,2,2,3,8,2,3,2,2,2,3,1,2,2,2,3,3,2,3,3,2,2,2,3,2,2,2,4,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,3,2,6,5,2,7,18,1,1,1,1,2,32,7,8,99999998,10,99999998,2,51,3,98,1,2,.778396276031022,.792477383060156;;;;
11105,20201129.20535.202,1959,99999998,99999998, ,2,4,1,8,8,8,8,8,8,8,8,8,8,8,16,1,8,99999998,99999998,9,94, , , , , , , , , , ,MON MARI,99, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,1,8,99999998,99999998,6,94, , , , , , ,MON MARI,99, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,6,6,3,4,4,6,4,4,7,5,1,4,4,0,5,4,3,5,3,1,1,1,4,6,6,5,1,9,6,6,1,6,1,8,8,2,8,8,8,8,8,8,8,8,1,8,8,3,8,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,6,5,1,8,16,2,2,2, ,99999998,21,7,3,33,21,2,2,32,7,6,2,2,.351135502642978,.333151217377583;;;;
11118,20201129.28467.202,1946,99999998,99999998, ,1,3,1,8,8,8,8,8,8,8,8,8,8,8,16,1,2,99999998,99999998,98,99, , , , , , , , , , , , , , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,1,4,99999998,99999998,10,30, , , , , , ,raison économique,99, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,7,2,3,6,5,5,0,7,0,3,4,4,10,0,0,0,5,8,5,5,2,5,1,5,1,9,6,3,2,1,2,1,2,2,3,1,2,2,2,3,1,1,4,4,4,3,4,3,1,1,4,2,5,2,2,10,2,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,10,5,1,10,16,1,1,1,1,2,51,3,99999998,32,10,1,1,99999998,99999998,98,2,1,.768178482579422,.728834295331305;;;;
"11119,20201129.28565.202,1959,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,1,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,21, , , , , , , , ,zusätzliche Bürokratie,12, , , , , , , ,Konzerne sind nicht per se schlecht. Es ist falsch Menschen schlechtes zu unterstellen.,2,99999998,4,99999998,0,99999998, , , , , , , ,99999998, , , , , ,45,44, , , , , , ,""Wenn wir nicht liefern, liefern andere."",41, , , , , ,Krieg wird es immer geben - auch ohne unsere Waffenlieferungen.,9,8,3,3,8,9,5,7,8,5,7,9,7,8,4,8,8,6,3,5,4,3,5,2,3,4,5,4,5,2,2,6,3,8,2,2,3,1,2,3,2,1,2,2,1,2,1,1,2,1,1,4,2,5,5,3,7,3,3,5,0,5,0,0,0,0,0,0,1,1,1,1,1,9,1,9,3,1,10,3,1,1,1,2,4,52,3,99999998,31,10,2,1,99999998,99999998,12,1,2,.532717879517642,.518497657343578";;;;
11120,20201129.16097.202,1942,99999998,99999998, ,1,3,2,0,1,0,0,0,0,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , , , , , ,99999998, , , , , , ,8,8,98,8,98,98,8,8,8,8,8,8,8,8,98,8,8,98,1,6,3,1,3,3,4,3,1,2,6,2,2,5,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998, , , , , , , , , , , , , , , , , , , , , , , ,99999998,99999998,98,16,1,1,1,1,2,32,7,3,33,10,1,1,99999998,99999998,6,2,1,1.41964457162272,1.42071724727411;;;;
11121,20201129.26806.202,1947,99999998,99999998, ,2,4,1,8,8,8,8,8,8,8,8,8,8,8,16,8,99999998,99999998,99999998,0,99999998, , , , , , , , , , , ,99999998, , , , , , , , , , ,99999998, , , , , , , , , ,99999998, , , , , , , , ,2,99999998,8,99999998,0,99999998, , , , , , , ,99999998, , , , , ,99, , , , , , , , , , , , , , , ,0,0,0,98,98,1,98,1,98,0,1,1,10,10,0,1,98,5,1,9,1,1,6,1,6,6,1,9,6,1,1,6,9,2,3,8,8,8,1,8,8,2,1,8,1,8,8,8,8,3,3,1,4,0,0,0,10,5,2,3,0,0,0,0,0,0,0,0,98,98,98,98,98,98,98,4,5,1,8,16,1,1,2, ,99999998,31,1,99999998,12,10,8,8,99999998,99999998,98,3,8,.264516331439287,.241724009107582;;;;
